SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22025,1627783,0022500144,"Nov 01, 2025",IND vs. GSW,W,38,12,23,0.522,1,5,0.2,2,3,0.667,1,4,5,3,2,1,3,5,27,11,1
22025,1627783,0022500020,"Oct 31, 2025",IND vs. ATL,L,30,5,15,0.333,2,6,0.333,6,10,0.6,0,5,5,5,0,0,2,2,18,-15,1
22025,1627783,0022500133,"Oct 29, 2025",IND @ DAL,L,37,9,23,0.391,2,5,0.4,7,12,0.583,3,10,13,3,2,0,3,4,27,7,1
22025,1627783,0022500110,"Oct 26, 2025",IND @ MIN,L,37,11,24,0.458,3,6,0.5,8,12,0.667,1,9,10,8,3,0,2,4,33,3,1
22025,1627783,0022500103,"Oct 25, 2025",IND @ MEM,L,26,5,12,0.417,2,7,0.286,1,2,0.5,1,5,6,6,0,1,2,3,13,-8,1
22025,1627783,0022500005,"Oct 23, 2025",IND vs. OKC,L,44,12,25,0.48,3,6,0.5,5,12,0.417,3,12,15,4,1,0,1,1,32,-8,1
22025,1629014,0022500277,"Nov 23, 2025",BOS vs. ORL,W,22,8,11,0.727,4,7,0.571,3,3,1.0,0,5,5,2,0,0,0,3,23,7,1
22025,1629014,0022500049,"Nov 21, 2025",BOS vs. BKN,L,33,10,16,0.625,2,6,0.333,1,1,1.0,0,3,3,4,2,0,4,4,23,-10,1
22025,1629014,0022500250,"Nov 18, 2025",BOS @ BKN,W,26,3,4,0.75,2,3,0.667,3,5,0.6,0,4,4,5,0,0,3,2,11,0,1
22025,1629014,0022500233,"Nov 16, 2025",BOS vs. LAC,W,12,0,3,0.0,0,2,0.0,0,0,0.0,0,0,0,2,0,0,2,1,0,-1,1
22025,1629014,0022500216,"Nov 12, 2025",BOS vs. MEM,W,22,2,10,0.2,2,6,0.333,0,0,0.0,1,3,4,7,0,0,1,0,6,-1,1
22025,1629014,0022500209,"Nov 11, 2025",BOS @ PHI,L,26,5,15,0.333,3,8,0.375,4,4,1.0,0,4,4,5,0,0,2,1,17,12,1
22025,1629014,0022500193,"Nov 09, 2025",BOS @ ORL,W,23,8,13,0.615,5,8,0.625,4,4,1.0,0,1,1,3,0,0,2,3,25,9,1
22025,1629014,0022500028,"Nov 07, 2025",BOS @ ORL,L,18,4,8,0.5,3,6,0.5,0,0,0.0,0,2,2,2,0,1,1,5,11,-14,1
22025,1629014,0022500174,"Nov 05, 2025",BOS vs. WAS,W,30,7,16,0.438,4,10,0.4,0,0,0.0,0,0,0,2,1,0,1,4,18,6,1
22025,1629014,0022500158,"Nov 03, 2025",BOS vs. UTA,L,26,5,13,0.385,2,8,0.25,3,3,1.0,0,1,1,2,0,0,0,1,15,-11,1
22025,1629014,0022500146,"Nov 01, 2025",BOS vs. HOU,L,17,1,6,0.167,1,3,0.333,0,0,0.0,0,1,1,0,0,0,0,3,3,-10,1
22025,1629014,0022500021,"Oct 31, 2025",BOS @ PHI,W,29,7,21,0.333,3,9,0.333,2,3,0.667,1,3,4,2,0,1,1,1,19,23,1
22025,1629014,0022500128,"Oct 29, 2025",BOS vs. CLE,W,26,4,9,0.444,4,6,0.667,2,2,1.0,0,0,0,2,0,0,1,1,14,6,1
22025,1629014,0022500117,"Oct 27, 2025",BOS @ NOP,W,32,9,17,0.529,6,13,0.462,1,1,1.0,2,4,6,1,1,0,2,3,25,9,1
22025,1629014,0022500106,"Oct 26, 2025",BOS @ DET,L,23,5,13,0.385,2,7,0.286,0,0,0.0,0,1,1,0,0,0,2,3,12,-13,1
22025,1629014,0022500018,"Oct 24, 2025",BOS @ NYK,L,27,4,9,0.444,1,4,0.25,1,2,0.5,0,1,1,4,3,0,2,2,10,-9,1
22025,1629014,0022500083,"Oct 22, 2025",BOS vs. PHI,L,32,5,10,0.5,2,6,0.333,1,1,1.0,1,3,4,1,1,1,0,2,13,-5,1
22025,1642354,0022500276,"Nov 23, 2025",CHA @ ATL,L,12,2,4,0.5,1,1,1.0,0,0,0.0,0,2,2,2,1,0,1,0,5,0,1
22025,1642354,0022500256,"Nov 19, 2025",CHA @ IND,L,3,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-7,1
22025,1642354,0022500229,"Nov 15, 2025",CHA vs. OKC,L,18,4,13,0.308,1,3,0.333,0,0,0.0,0,1,1,5,2,0,2,0,9,7,1
22025,1642354,0022500213,"Nov 12, 2025",CHA vs. MIL,W,9,1,4,0.25,0,2,0.0,0,0,0.0,0,2,2,2,0,0,0,0,2,-11,1
22025,1642354,0022500198,"Nov 10, 2025",CHA vs. LAL,L,20,3,6,0.5,2,4,0.5,0,0,0.0,0,3,3,4,0,0,3,3,8,4,1
22025,1642354,0022500033,"Nov 07, 2025",CHA @ MIA,L,13,0,3,0.0,0,0,0.0,0,0,0.0,0,1,1,3,1,0,0,0,0,-18,1
22025,1642354,0022500168,"Nov 04, 2025",CHA @ NOP,L,13,3,6,0.5,1,2,0.5,1,2,0.5,2,1,3,0,0,0,1,2,8,-13,1
22025,1642354,0022500150,"Nov 02, 2025",CHA vs. UTA,W,17,2,5,0.4,1,3,0.333,2,2,1.0,1,3,4,4,1,0,4,3,7,6,1
22025,1630579,0022500288,"Nov 24, 2025",MIL vs. POR,L,11,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,4,0,-17,1
22025,1630579,0022500272,"Nov 22, 2025",MIL vs. DET,L,24,3,3,1.0,0,0,0.0,0,0,0.0,0,5,5,3,1,1,2,1,6,3,1
22025,1630579,0022500266,"Nov 20, 2025",MIL vs. PHI,L,16,2,2,1.0,0,0,0.0,0,0,0.0,0,3,3,0,0,1,0,2,4,-9,1
22025,1630579,0022500241,"Nov 17, 2025",MIL @ CLE,L,12,1,2,0.5,0,0,0.0,0,0,0.0,1,1,2,1,0,0,0,0,2,-8,1
22025,1630579,0022500231,"Nov 15, 2025",MIL vs. LAL,L,8,0,0,0.0,0,0,0.0,0,0,0.0,2,0,2,1,1,1,0,1,0,-9,1
22025,1630579,0022500043,"Nov 14, 2025",MIL vs. CHA,W,10,1,1,1.0,0,0,0.0,0,0,0.0,1,2,3,0,0,0,2,1,2,-5,1
22025,1630579,0022500213,"Nov 12, 2025",MIL @ CHA,L,18,1,2,0.5,0,0,0.0,0,0,0.0,2,5,7,2,0,0,1,1,2,-8,1
22025,1630579,0022500035,"Nov 07, 2025",MIL vs. CHI,W,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,1
22025,1630579,0022500165,"Nov 04, 2025",MIL @ TOR,L,7,0,0,0.0,0,0,0.0,0,0,0.0,2,1,3,0,0,0,1,1,0,-8,1
22025,1630579,0022500157,"Nov 03, 2025",MIL @ IND,W,5,0,0,0.0,0,0,0.0,1,2,0.5,0,1,1,0,0,0,0,1,1,-7,1
22025,1630579,0022500142,"Nov 01, 2025",MIL vs. SAC,L,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
22025,1630579,0022500107,"Oct 26, 2025",MIL @ CLE,L,8,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,2,-6,1
22025,1630579,0022500086,"Oct 22, 2025",MIL vs. WAS,W,2,0,0,0.0,0,0,0.0,2,2,1.0,0,0,0,0,0,0,0,0,2,-2,1
22025,203935,0022500059,"Nov 25, 2025",LAL vs. LAC,W,20,3,5,0.6,1,1,1.0,0,0,0.0,2,1,3,3,1,1,1,3,7,2,1
22025,203935,0022500282,"Nov 23, 2025",LAL @ UTA,W,17,2,6,0.333,2,6,0.333,0,0,0.0,0,0,0,0,0,1,0,1,6,18,1
22025,203935,0022500253,"Nov 18, 2025",LAL vs. UTA,W,17,2,5,0.4,1,4,0.25,0,0,0.0,1,2,3,1,0,0,0,3,5,11,1
22025,203935,0022500045,"Nov 14, 2025",LAL @ NOP,W,34,6,15,0.4,1,10,0.1,0,0,0.0,1,4,5,5,2,0,2,4,13,7,1
22025,203935,0022500222,"Nov 12, 2025",LAL @ OKC,L,28,1,5,0.2,1,4,0.25,6,6,1.0,0,1,1,0,1,0,2,3,9,-21,1
22025,203935,0022500198,"Nov 10, 2025",LAL @ CHA,W,37,4,9,0.444,3,7,0.429,2,2,1.0,2,2,4,6,7,0,3,1,13,15,1
22025,203935,0022500185,"Nov 08, 2025",LAL @ ATL,L,21,2,4,0.5,0,1,0.0,1,1,1.0,0,0,0,2,2,0,2,2,5,-23,1
22025,203935,0022500179,"Nov 05, 2025",LAL vs. SAS,W,34,3,10,0.3,1,7,0.143,10,10,1.0,2,3,5,5,1,1,3,5,17,3,1
22025,203935,0022500163,"Nov 03, 2025",LAL @ POR,W,32,3,11,0.273,1,5,0.2,2,2,1.0,0,2,2,5,4,0,5,5,9,10,1
22025,203935,0022500155,"Nov 02, 2025",LAL vs. MIA,W,27,4,9,0.444,3,7,0.429,0,0,0.0,0,3,3,4,2,1,0,4,11,11,1
22025,203935,0022500024,"Oct 31, 2025",LAL @ MEM,W,35,5,8,0.625,1,4,0.25,1,1,1.0,0,3,3,4,2,0,3,3,12,12,1
22025,203935,0022500113,"Oct 26, 2025",LAL @ SAC,W,31,3,8,0.375,0,3,0.0,5,6,0.833,1,2,3,5,0,0,1,1,11,7,1
22025,203935,0022500019,"Oct 24, 2025",LAL vs. MIN,W,21,1,2,0.5,1,1,1.0,0,0,0.0,0,0,0,1,2,0,2,1,3,24,1
22025,203935,0022500002,"Oct 21, 2025",LAL vs. GSW,L,23,3,6,0.5,0,3,0.0,3,4,0.75,0,0,0,0,1,0,3,4,9,2,1
22025,1630696,0022500286,"Nov 24, 2025",MIA vs. DAL,W,16,0,6,0.0,0,3,0.0,0,0,0.0,1,2,3,1,1,0,1,1,0,-15,1
22025,1630696,0022500275,"Nov 23, 2025",MIA @ PHI,W,17,4,7,0.571,1,2,0.5,0,0,0.0,1,3,4,1,0,1,2,0,9,1,1
22025,1630696,0022500051,"Nov 21, 2025",MIA @ CHI,W,18,4,7,0.571,2,2,1.0,2,3,0.667,2,5,7,2,3,0,2,1,12,27,1
22025,1630696,0022500257,"Nov 19, 2025",MIA vs. GSW,W,24,1,5,0.2,0,2,0.0,2,4,0.5,2,2,4,4,2,0,2,0,4,1,1
22025,1630696,0022500244,"Nov 17, 2025",MIA vs. NYK,W,16,3,5,0.6,3,4,0.75,2,2,1.0,1,2,3,3,1,0,0,1,11,0,1
22025,1630696,0022500039,"Nov 14, 2025",MIA @ NYK,L,15,1,1,1.0,0,0,0.0,2,3,0.667,1,1,2,2,1,0,1,1,4,-12,1
22025,1630696,0022500217,"Nov 12, 2025",MIA vs. CLE,L,14,3,8,0.375,0,2,0.0,0,0,0.0,3,3,6,2,1,0,1,5,6,-4,1
22025,1630696,0022500201,"Nov 10, 2025",MIA vs. CLE,W,15,1,4,0.25,1,2,0.5,3,3,1.0,0,0,0,1,0,0,0,2,6,-10,1
22025,1630696,0022500187,"Nov 08, 2025",MIA vs. POR,W,22,4,6,0.667,0,2,0.0,5,6,0.833,2,3,5,6,4,0,1,0,13,1,1
22025,1630696,0022500033,"Nov 07, 2025",MIA vs. CHA,W,16,2,5,0.4,1,2,0.5,0,0,0.0,0,0,0,3,1,0,0,4,5,21,1
22025,1630696,0022500178,"Nov 05, 2025",MIA @ DEN,L,17,2,6,0.333,1,4,0.25,0,0,0.0,1,1,2,2,3,1,0,0,5,-9,1
22025,1630696,0022500164,"Nov 03, 2025",MIA @ LAC,W,14,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,4,0,0,1,1,2,-8,1
22025,1630696,0022500155,"Nov 02, 2025",MIA @ LAL,L,16,3,5,0.6,1,3,0.333,0,0,0.0,0,1,1,3,2,0,2,1,7,4,1
22025,1630696,0022500141,"Oct 30, 2025",MIA @ SAS,L,20,3,4,0.75,0,1,0.0,0,0,0.0,0,2,2,5,1,0,2,4,6,4,1
22025,1630696,0022500124,"Oct 28, 2025",MIA vs. CHA,W,16,2,3,0.667,1,2,0.5,0,0,0.0,0,0,0,5,2,0,1,1,5,14,1
22025,1630696,0022500108,"Oct 26, 2025",MIA vs. NYK,W,18,2,6,0.333,2,5,0.4,0,0,0.0,2,0,2,0,1,0,1,1,6,18,1
22025,1630696,0022500094,"Oct 24, 2025",MIA @ MEM,W,21,4,8,0.5,2,3,0.667,0,0,0.0,2,1,3,5,3,1,1,2,10,35,1
22025,1630696,0022500081,"Oct 22, 2025",MIA @ ORL,L,13,1,4,0.25,0,1,0.0,0,0,0.0,0,1,1,5,1,0,1,2,2,-6,1
22025,1630188,0022500289,"Nov 24, 2025",CHI @ NOP,L,26,4,6,0.667,3,5,0.6,2,2,1.0,1,5,6,1,0,0,2,3,13,3,1
22025,1630188,0022500271,"Nov 22, 2025",CHI vs. WAS,W,19,4,13,0.308,1,6,0.167,0,0,0.0,4,5,9,1,0,1,0,2,9,-3,1
22025,1630188,0022500051,"Nov 21, 2025",CHI vs. MIA,L,24,5,8,0.625,2,5,0.4,2,2,1.0,0,2,2,2,0,5,1,2,14,-24,1
22025,1630188,0022500263,"Nov 19, 2025",CHI @ POR,W,12,2,6,0.333,1,4,0.25,0,0,0.0,1,0,1,0,1,2,0,2,5,4,1
22025,1630188,0022500248,"Nov 17, 2025",CHI @ DEN,W,18,6,11,0.545,3,6,0.5,1,1,1.0,1,7,8,2,2,0,1,2,16,15,1
22025,1630188,0022500240,"Nov 16, 2025",CHI @ UTA,L,17,3,8,0.375,2,7,0.286,0,0,0.0,3,5,8,3,0,1,1,2,8,0,1
22025,1630188,0022500214,"Nov 12, 2025",CHI @ DET,L,14,3,8,0.375,3,5,0.6,0,0,0.0,1,3,4,0,0,0,0,2,9,-7,1
22025,1630188,0022500202,"Nov 10, 2025",CHI vs. SAS,L,21,5,13,0.385,1,4,0.25,0,0,0.0,4,8,12,2,0,0,1,2,11,2,1
22025,1630188,0022500186,"Nov 08, 2025",CHI @ CLE,L,19,6,6,1.0,4,4,1.0,2,2,1.0,2,9,11,4,0,1,1,2,18,17,1
22025,1630188,0022500035,"Nov 07, 2025",CHI @ MIL,L,17,3,6,0.5,0,2,0.0,1,2,0.5,2,3,5,3,0,0,1,3,7,-5,1
22025,1630188,0022500167,"Nov 04, 2025",CHI vs. PHI,W,17,4,8,0.5,3,7,0.429,3,4,0.75,2,2,4,0,0,0,4,2,14,-6,1
22025,1630188,0022500153,"Nov 02, 2025",CHI @ NYK,L,16,5,7,0.714,2,4,0.5,0,1,0.0,2,3,5,0,0,0,0,3,12,-1,1
22025,1630188,0022500023,"Oct 31, 2025",CHI vs. NYK,W,17,3,5,0.6,2,4,0.5,2,2,1.0,2,7,9,2,1,2,0,3,10,13,1
22025,1630188,0022500132,"Oct 29, 2025",CHI vs. SAC,W,15,5,9,0.556,0,4,0.0,0,1,0.0,3,2,5,0,0,0,0,1,10,-3,1
22025,1630188,0022500115,"Oct 27, 2025",CHI vs. ATL,W,7,0,4,0.0,0,1,0.0,0,0,0.0,3,0,3,0,0,0,2,3,0,-8,1
22025,1630188,0022500100,"Oct 25, 2025",CHI @ ORL,W,17,6,8,0.75,2,2,1.0,2,4,0.5,0,3,3,1,1,0,2,1,16,16,1
22025,1630188,0022500084,"Oct 22, 2025",CHI vs. DET,W,14,0,7,0.0,0,5,0.0,2,2,1.0,1,4,5,1,0,0,0,1,2,-2,1
22025,1642449,0022500214,"Nov 12, 2025",DET vs. CHI,W,16,3,4,0.75,0,0,0.0,0,0,0.0,2,5,7,2,0,1,0,2,6,-14,1
22025,1642449,0022500007,"Oct 27, 2025",DET vs. CLE,L,6,3,4,0.75,0,0,0.0,5,7,0.714,2,2,4,0,1,0,1,0,11,12,1
22025,1631095,0022500290,"Nov 24, 2025",HOU @ PHX,W,32,6,11,0.545,2,6,0.333,3,3,1.0,1,6,7,1,2,2,2,5,17,23,1
22025,1631095,0022500054,"Nov 21, 2025",HOU vs. DEN,L,37,7,20,0.35,5,11,0.455,2,3,0.667,4,7,11,4,0,1,3,6,21,-8,1
22025,1631095,0022500255,"Nov 19, 2025",HOU @ CLE,W,31,5,12,0.417,3,6,0.5,1,2,0.5,2,7,9,2,0,0,0,4,14,10,1
22025,1631095,0022500236,"Nov 16, 2025",HOU vs. ORL,W,43,4,9,0.444,2,4,0.5,0,0,0.0,1,9,10,0,1,1,1,6,10,-4,1
22025,1631095,0022500042,"Nov 14, 2025",HOU vs. POR,W,27,9,16,0.563,4,9,0.444,0,0,0.0,3,2,5,3,0,0,0,5,22,11,1
22025,1631095,0022500218,"Nov 12, 2025",HOU vs. WAS,W,30,6,13,0.462,0,3,0.0,3,4,0.75,1,7,8,3,1,1,1,2,15,13,1
22025,1631095,0022500191,"Nov 09, 2025",HOU @ MIL,W,31,5,15,0.333,3,9,0.333,3,4,0.75,1,8,9,1,0,0,2,2,16,25,1
22025,1631095,0022500032,"Nov 07, 2025",HOU @ SAS,L,27,2,6,0.333,0,1,0.0,1,2,0.5,2,6,8,2,0,1,1,1,5,-19,1
22025,1631095,0022500176,"Nov 05, 2025",HOU @ MEM,W,36,6,8,0.75,2,3,0.667,2,2,1.0,0,4,4,2,0,0,3,5,16,22,1
22025,1631095,0022500146,"Nov 01, 2025",HOU @ BOS,W,26,5,10,0.5,1,3,0.333,1,1,1.0,0,6,6,0,1,4,1,0,12,19,1
22025,1631095,0022500131,"Oct 29, 2025",HOU @ TOR,W,38,8,16,0.5,4,9,0.444,5,6,0.833,1,4,5,5,2,1,0,1,25,14,1
22025,1631095,0022500116,"Oct 27, 2025",HOU vs. BKN,W,24,4,7,0.571,1,3,0.333,2,2,1.0,1,3,4,0,2,0,0,0,11,19,1
22025,1631095,0022500093,"Oct 24, 2025",HOU vs. DET,L,40,3,14,0.214,3,9,0.333,2,2,1.0,0,6,6,2,1,1,2,4,11,-6,1
22025,1631095,0022500001,"Oct 21, 2025",HOU @ OKC,L,42,7,15,0.467,2,6,0.333,0,0,0.0,3,2,5,0,1,0,0,4,16,2,1
22025,1641733,0022500231,"Nov 15, 2025",LAL @ MIL,W,3,1,2,0.5,1,2,0.5,0,0,0.0,0,0,0,1,1,0,0,0,3,2,1
22025,1641733,0022500185,"Nov 08, 2025",LAL @ ATL,L,23,1,8,0.125,1,4,0.25,0,0,0.0,0,1,1,2,1,0,2,1,3,8,1
22025,1641733,0022500179,"Nov 05, 2025",LAL vs. SAS,W,7,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,0,2,9,1
22025,1641733,0022500163,"Nov 03, 2025",LAL @ POR,W,27,10,15,0.667,5,6,0.833,0,0,0.0,0,1,1,6,1,0,3,0,25,9,1
22025,1641733,0022500136,"Oct 29, 2025",LAL @ MIN,W,10,2,6,0.333,1,4,0.25,2,3,0.667,0,1,1,1,0,0,1,1,7,1,1
22025,1641733,0022500122,"Oct 27, 2025",LAL vs. POR,L,20,1,5,0.2,0,2,0.0,0,0,0.0,0,3,3,3,0,1,2,2,2,-13,1
22025,1631110,0022500281,"Nov 23, 2025",SAS @ PHX,L,21,3,5,0.6,0,1,0.0,1,2,0.5,3,2,5,1,0,0,1,3,7,-17,1
22025,1631110,0022500267,"Nov 20, 2025",SAS vs. ATL,W,22,3,10,0.3,0,5,0.0,2,2,1.0,0,5,5,5,1,1,0,1,8,0,1
22025,1631110,0022500252,"Nov 18, 2025",SAS vs. MEM,W,22,3,6,0.5,2,3,0.667,0,0,0.0,0,6,6,2,0,0,2,3,8,10,1
22025,1631110,0022500234,"Nov 16, 2025",SAS vs. SAC,W,22,4,5,0.8,2,3,0.667,1,1,1.0,1,4,5,2,0,0,2,4,11,-4,1
22025,1631110,0022500047,"Nov 14, 2025",SAS vs. GSW,L,13,2,3,0.667,1,1,1.0,0,0,0.0,0,3,3,2,0,0,2,3,5,6,1
22025,1631110,0022500220,"Nov 12, 2025",SAS vs. GSW,L,6,1,1,1.0,1,1,1.0,0,0,0.0,0,3,3,1,0,0,0,2,3,0,1
22025,1631110,0022500202,"Nov 10, 2025",SAS @ CHI,W,10,0,1,0.0,0,1,0.0,1,2,0.5,0,1,1,0,1,0,0,0,1,-10,1
22025,1631110,0022500188,"Nov 08, 2025",SAS vs. NOP,W,20,4,5,0.8,0,0,0.0,0,0,0.0,1,2,3,4,1,2,1,2,8,-7,1
22025,1631110,0022500032,"Nov 07, 2025",SAS vs. HOU,W,15,0,5,0.0,0,2,0.0,2,2,1.0,1,1,2,2,0,0,3,3,2,-2,1
22025,1631110,0022500179,"Nov 05, 2025",SAS @ LAL,L,23,6,7,0.857,1,2,0.5,3,4,0.75,1,1,2,0,1,0,0,6,16,-6,1
22025,1642285,0022500287,"Nov 24, 2025",MEM vs. DEN,L,29,6,10,0.6,3,6,0.5,3,3,1.0,1,1,2,4,0,0,1,0,18,-10,1
22025,1642285,0022500273,"Nov 22, 2025",MEM @ DAL,W,24,6,10,0.6,3,5,0.6,2,2,1.0,1,3,4,5,1,0,1,3,17,6,1
22025,1642285,0022500265,"Nov 20, 2025",MEM vs. SAC,W,24,2,11,0.182,1,8,0.125,2,3,0.667,1,1,2,6,1,0,0,0,7,19,1
22025,1642285,0022500252,"Nov 18, 2025",MEM @ SAS,L,24,6,10,0.6,3,7,0.429,0,0,0.0,0,2,2,3,0,0,1,1,15,-23,1
22025,1642285,0022500228,"Nov 15, 2025",MEM @ CLE,L,20,1,4,0.25,0,1,0.0,1,2,0.5,1,0,1,3,1,0,0,1,3,-14,1
22025,1642285,0022500216,"Nov 12, 2025",MEM @ BOS,L,29,1,5,0.2,1,2,0.5,2,2,1.0,0,2,2,3,0,1,0,1,5,-16,1
22025,1642285,0022500208,"Nov 11, 2025",MEM @ NYK,L,19,4,8,0.5,2,5,0.4,1,1,1.0,0,2,2,4,1,0,0,2,11,10,1
22025,1642285,0022500194,"Nov 09, 2025",MEM vs. OKC,L,20,2,6,0.333,1,4,0.25,4,4,1.0,0,1,1,1,0,0,1,1,9,8,1
22025,1642285,0022500034,"Nov 07, 2025",MEM vs. DAL,W,19,5,9,0.556,2,4,0.5,0,0,0.0,0,2,2,2,2,0,1,3,12,-2,1
22025,1642285,0022500176,"Nov 05, 2025",MEM vs. HOU,L,19,5,10,0.5,5,9,0.556,4,4,1.0,0,2,2,2,0,0,0,1,19,-6,1
22025,1642285,0022500161,"Nov 03, 2025",MEM vs. DET,L,15,4,6,0.667,4,6,0.667,1,1,1.0,0,2,2,3,0,0,3,0,13,9,1
22025,1642285,0022500152,"Nov 02, 2025",MEM @ TOR,L,26,1,7,0.143,1,6,0.167,1,2,0.5,0,4,4,4,2,0,2,1,4,-5,1
22025,1642285,0022500024,"Oct 31, 2025",MEM vs. LAL,L,19,3,6,0.5,2,5,0.4,4,4,1.0,0,0,0,3,2,0,1,2,12,1,1
22025,1642285,0022500137,"Oct 29, 2025",MEM @ PHX,W,19,2,5,0.4,2,4,0.5,0,0,0.0,0,2,2,6,1,0,0,3,6,6,1
22025,1642285,0022500121,"Oct 27, 2025",MEM @ GSW,L,14,3,3,1.0,3,3,1.0,2,2,1.0,1,1,2,3,1,0,2,3,11,-3,1
22025,1642285,0022500103,"Oct 25, 2025",MEM vs. IND,W,16,3,8,0.375,2,4,0.5,0,0,0.0,0,6,6,3,0,0,0,2,8,12,1
22025,1642285,0022500094,"Oct 24, 2025",MEM vs. MIA,L,15,0,5,0.0,0,4,0.0,2,2,1.0,0,2,2,3,0,0,2,0,2,-18,1
22025,1642285,0022500085,"Oct 22, 2025",MEM vs. NOP,W,12,2,4,0.5,2,3,0.667,1,2,0.5,0,0,0,2,0,0,0,0,7,-4,1
22025,1630311,0022500291,"Nov 24, 2025",GSW vs. UTA,W,13,1,2,0.5,0,1,0.0,1,2,0.5,0,2,2,1,0,0,1,1,3,12,1
22025,1630311,0022500257,"Nov 19, 2025",GSW @ MIA,L,32,5,13,0.385,1,4,0.25,0,0,0.0,5,3,8,13,2,0,2,4,11,10,1
22025,1630311,0022500237,"Nov 16, 2025",GSW @ NOP,W,5,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,2,0,0,1,0,3,-4,1
22025,1630311,0022500210,"Nov 11, 2025",GSW @ OKC,L,12,3,8,0.375,2,4,0.5,4,4,1.0,1,0,1,1,1,0,0,2,12,11,1
22025,1630311,0022500196,"Nov 09, 2025",GSW vs. IND,W,16,0,3,0.0,0,1,0.0,2,2,1.0,0,0,0,2,1,1,0,0,2,11,1
22025,1630311,0022500037,"Nov 07, 2025",GSW @ DEN,L,23,3,10,0.3,1,4,0.25,3,4,0.75,1,5,6,5,1,0,2,2,10,-10,1
22025,1630311,0022500181,"Nov 05, 2025",GSW @ SAC,L,17,3,7,0.429,0,0,0.0,0,0,0.0,0,1,1,1,0,0,2,2,6,-19,1
22025,1630311,0022500169,"Nov 04, 2025",GSW vs. PHX,W,11,2,5,0.4,1,2,0.5,2,2,1.0,1,2,3,4,2,0,0,1,7,5,1
22025,1630311,0022500127,"Oct 28, 2025",GSW vs. LAC,W,3,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3,1
22025,1630311,0022500121,"Oct 27, 2025",GSW vs. MEM,W,1,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-4,1
22025,1630311,0022500097,"Oct 24, 2025",GSW @ POR,L,11,2,4,0.5,0,1,0.0,0,0,0.0,1,1,2,1,1,0,0,1,4,-7,1
22025,1630191,0022500283,"Nov 24, 2025",DET @ IND,W,20,4,6,0.667,1,2,0.5,0,0,0.0,1,4,5,0,1,1,2,3,9,-3,1
22025,1630191,0022500272,"Nov 22, 2025",DET @ MIL,W,23,3,4,0.75,1,2,0.5,0,0,0.0,0,2,2,1,0,3,0,3,7,-5,1
22025,1630191,0022500251,"Nov 18, 2025",DET @ ATL,W,26,4,7,0.571,0,0,0.0,5,5,1.0,2,7,9,3,0,0,2,2,13,6,1
22025,1630191,0022500242,"Nov 17, 2025",DET vs. IND,W,20,3,7,0.429,2,5,0.4,2,2,1.0,1,1,2,0,0,5,2,6,10,10,1
22025,1630191,0022500041,"Nov 14, 2025",DET vs. PHI,W,23,6,11,0.545,1,3,0.333,1,1,1.0,3,4,7,1,0,0,2,3,14,3,1
22025,1630191,0022500031,"Nov 07, 2025",DET @ BKN,W,9,2,2,1.0,0,0,0.0,0,0,0.0,0,3,3,1,0,0,1,1,4,-5,1
22025,1630191,0022500172,"Nov 05, 2025",DET vs. UTA,W,31,4,9,0.444,2,6,0.333,0,0,0.0,0,6,6,1,0,3,1,1,10,12,1
22025,1630191,0022500161,"Nov 03, 2025",DET @ MEM,W,34,9,18,0.5,2,8,0.25,6,6,1.0,5,9,14,4,0,4,1,1,26,9,1
22025,1630191,0022500147,"Nov 01, 2025",DET vs. DAL,W,25,4,7,0.571,0,2,0.0,2,4,0.5,2,2,4,1,0,2,0,3,10,-13,1
22025,1630191,0022500129,"Oct 29, 2025",DET vs. ORL,W,18,4,5,0.8,1,1,1.0,0,0,0.0,1,3,4,1,0,2,1,6,9,9,1
22025,1630191,0022500007,"Oct 27, 2025",DET vs. CLE,L,26,1,9,0.111,1,4,0.25,1,2,0.5,5,4,9,3,1,1,3,3,4,-30,1
22025,1630191,0022500106,"Oct 26, 2025",DET vs. BOS,W,21,3,6,0.5,2,2,1.0,1,2,0.5,1,5,6,1,1,1,0,2,9,4,1
22025,1630191,0022500093,"Oct 24, 2025",DET @ HOU,W,17,1,4,0.25,1,3,0.333,1,4,0.25,1,3,4,0,0,2,1,6,4,2,1
